date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:25	88556/88556	---M--	200	added ('OK')	image/jpeg	etag:%22642cfc74f90d983de6d985df9bbf99d1%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652047f68d3d382c93571676_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652047f68d3d382c93571676_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:25	107612/107612	---M--	200	added ('OK')	image/jpeg	etag:%22191d991734700a3787582f323ec7f293%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652043ffe79b83c5cf153ad5_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652043ffe79b83c5cf153ad5_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:26	94258/94258	---M--	200	added ('OK')	image/jpeg	etag:%22418076d602cf48b04f3650ad5791cc48%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652040d325635db7a0425f5d_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652040d325635db7a0425f5d_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:26	97478/97478	---M--	200	added ('OK')	image/jpeg	etag:%227caef1355cafc5a0de89e932989bae26%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203bf024850039bd11026d_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203bf024850039bd11026d_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:26	82607/82607	---M--	200	added ('OK')	image/jpeg	etag:%22ec1413829427001178ad54eb829d4d14%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652036dd28d1ed82ad26fade_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652036dd28d1ed82ad26fade_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:26	127497/127497	---M--	200	added ('OK')	image/jpeg	etag:%224bd9df70b571f1b56dabc69520e784d2%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652033192693b0493461fe36_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652033192693b0493461fe36_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:26	80827/80827	---M--	200	added ('OK')	image/jpeg	etag:%22796379b7e61e2b90c408e67eaced41e8%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/64e62e0a5dba49b5603d779c_Finding%20Your%20Dental%20Home%20%e2%80%93%20What%20to%20Look%20For%20in%20a%20Provider.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/64e62e0a5dba49b5603d779c_Finding%20Your%20Dental%20Home%20%e2%80%93%20What%20to%20Look%20For%20in%20a%20Provider.jpg	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:27	175/175	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2008%20Aug%202024%2014:18:27%20GMT	https://tools.refokus.io/next-prev-articles/bundle.v1.0.0.js	D:/Template/Dentist/Dentist/tools.refokus.io/next-prev-articles/bundle.v1.0.0.dc.delayed	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:28	2248/2248	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c444a9cde861ff9a61ec2f53aea67d37%22	https://tools.refokus.com/next-prev-articles/bundle.v1.0.0.js	D:/Template/Dentist/Dentist/tools.refokus.com/next-prev-articles/bundle.v1.0.0.js	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:28	71017/71017	---M-Z	200	added ('OK')	application/javascript	etag:%22633c8b2b-6c91%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/gsap.min.js	D:/Template/Dentist/Dentist/cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/gsap.min.js	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:28	40115/40115	---M-Z	200	added ('OK')	application/javascript	etag:%22633c8b2b-407b%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/ScrollTrigger.min.js	D:/Template/Dentist/Dentist/cdnjs.cloudflare.com/ajax/libs/gsap/3.11.3/ScrollTrigger.min.js	(from https://www.zen.dentist/blog/is-your-dentist-tech-savvy)
19:48:29	66632/66632	---M--	200	added ('OK')	image/jpeg	etag:%222f0a60580881822a6cd3d4b39d201a98%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204cdb5790a4fb12a0614a_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204cdb5790a4fb12a0614a_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider)
19:48:29	97311/97311	---M--	200	added ('OK')	image/jpeg	etag:%22182c3b487abd1501e64073a7a831208c%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204d1ba906d151789d002f_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204d1ba906d151789d002f_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider)
19:48:29	113474/113474	---M--	200	added ('OK')	image/jpeg	etag:%22254b4e2b2a2e4fbb271834d484915efb%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204d7e13c0ebcf4c75d5ed_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204d7e13c0ebcf4c75d5ed_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider)
19:48:29	117773/117773	---M--	200	added ('OK')	image/jpeg	etag:%22f96a1893681b937ec10262d4b9dede41%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204dba649c8e78262d2861_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204dba649c8e78262d2861_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider)
19:48:29	92142/92142	---M--	200	added ('OK')	image/jpeg	etag:%227b5de694793c06799e70c9e0d3f473fd%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204dfd5790a4fb12a130d6_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204dfd5790a4fb12a130d6_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider)
19:48:30	89107/89107	---M--	200	added ('OK')	image/jpeg	etag:%22dee3bfaac1ab4f24d1e6f7c638463587%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204e394e9f8f5a6404ef63_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204e394e9f8f5a6404ef63_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider)
19:48:30	113099/113099	---M--	200	added ('OK')	image/jpeg	etag:%22787c08173bdf20df951f757cbc6ba66a%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204f3c1659e3772d1be269_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204f3c1659e3772d1be269_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/how-to-pick-your-invisalign-provider-factors-to-consider)
19:48:30	89343/89343	---M--	200	added ('OK')	image/jpeg	etag:%22cd9c4e8f3123082a407b72a5c99ae715%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652048785790a4fb129cd4a9_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652048785790a4fb129cd4a9_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office)
19:48:30	86466/86466	---M--	200	added ('OK')	image/jpeg	etag:%221baec1c22f8c51e32d50204182b476ad%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652048cc6505b9150cd76ce8_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652048cc6505b9150cd76ce8_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office)
19:48:30	52664/52664	---M--	200	added ('OK')	image/jpeg	etag:%22f13755a74d66a88ad7240a3c44f3aeed%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204909e7514328833e7a53_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204909e7514328833e7a53_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office)
19:48:31	92373/92373	---M--	200	added ('OK')	image/jpeg	etag:%22ea6fd306d306b02f86af9895badc4879%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204942090f10deb2ee9625_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204942090f10deb2ee9625_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office)
19:48:31	103878/103878	---M--	200	added ('OK')	image/jpeg	etag:%22b46d10ff0e870ff2c51f711129e4613b%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204991b12918e814927976_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204991b12918e814927976_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office)
19:48:31	94886/94886	---M--	200	added ('OK')	image/jpeg	etag:%220ad172476fc441fdbc4d3d73c932c132%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204a0a7641216247662d03_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204a0a7641216247662d03_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office)
19:48:32	69218/69218	---M--	200	added ('OK')	image/jpeg	etag:%221d07bf629c211e711122a3b2b7d75d50%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204aa0a9a687744420716b_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204aa0a9a687744420716b_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/understanding-dental-veneers-how-to-choose-the-right-office)
19:48:32	69355/69355	---M--	200	added ('OK')	image/jpeg	etag:%2225326d3002cdb6984bc79f2edba7b2f6%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204470da7ce6152906516a_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204470da7ce6152906516a_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan)
19:48:32	82980/82980	---M--	200	added ('OK')	image/jpeg	etag:%22ceecb24bfbc6b0b7ae730010a53e34a0%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652044c672a75899e9d1d6b6_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652044c672a75899e9d1d6b6_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan)
19:48:32	118962/118962	---M--	200	added ('OK')	image/jpeg	etag:%22369135dd06d00fff30ef8f7578881e2e%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204524bec494bf64300117_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65204524bec494bf64300117_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan)
19:48:32	62724/62724	---M--	200	added ('OK')	image/jpeg	etag:%22539e2ae13c911415280adfd8f1f2d04c%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652045e5764121624763002f_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652045e5764121624763002f_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan)
19:48:32	64124/64124	---M--	200	added ('OK')	image/jpeg	etag:%22b5488fbd5259a8b439e1a26c12abaf9e%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520465cfb8fb228a318f6b0_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520465cfb8fb228a318f6b0_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan)
19:48:33	87450/87450	---M--	200	added ('OK')	image/jpeg	etag:%2217d6fdd2594076cffed94716777876d7%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652046c829385032d91fd25b_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652046c829385032d91fd25b_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/navigating-dental-insurance-get-the-most-out-of-your-plan)
19:48:33	89219/89219	---M--	200	added ('OK')	image/jpeg	etag:%227aa82e8cf75fadd2717fdb82b61f71bf%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520415699309414b42ac613_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520415699309414b42ac613_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-zen-approach-to-dental-care-more-than-just-a-name)
19:48:33	111020/111020	---M--	200	added ('OK')	image/jpeg	etag:%22f857bf97f3523c9faf2b38bcbb6d083b%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652041c36286a4061ab9ed90_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652041c36286a4061ab9ed90_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-zen-approach-to-dental-care-more-than-just-a-name)
19:48:33	94286/94286	---M--	200	added ('OK')	image/jpeg	etag:%2251dda92be5beed6e13f2692f5f566f77%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652042181dbf6459604dc034_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652042181dbf6459604dc034_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-zen-approach-to-dental-care-more-than-just-a-name)
19:48:34	126985/126985	---M--	200	added ('OK')	image/jpeg	etag:%222b68e613c92efba662a70a13237689ae%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520425a7641216247607cc9_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520425a7641216247607cc9_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-zen-approach-to-dental-care-more-than-just-a-name)
19:48:34	109263/109263	---M--	200	added ('OK')	image/jpeg	etag:%2264be7484221bd489930a2abd755040d3%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652042be5467d373dc2582d3_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652042be5467d373dc2582d3_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-zen-approach-to-dental-care-more-than-just-a-name)
19:48:34	101776/101776	---M--	200	added ('OK')	image/jpeg	etag:%22ce71930b1e8aaf8c44afabcb162df0dd%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203da96bb79d13ad9c9086_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203da96bb79d13ad9c9086_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/emergency-dental-care-what-you-need-to-know)
19:48:34	76723/76723	---M--	200	added ('OK')	image/jpeg	etag:%22f24827f592cb08bed90c52948d8410e3%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203e32ecd03e000e9c8448_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203e32ecd03e000e9c8448_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/emergency-dental-care-what-you-need-to-know)
19:48:35	82422/82422	---M--	200	added ('OK')	image/jpeg	etag:%22a8290c1321e1bb2a0640fa2257edee6e%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203e909f0ed92a420dc323_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203e909f0ed92a420dc323_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/emergency-dental-care-what-you-need-to-know)
19:48:35	88731/88731	---M--	200	added ('OK')	image/jpeg	etag:%228a9591c29e019593bdd79d5d957c1781%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203fbbe75143288337f5ac_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203fbbe75143288337f5ac_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/emergency-dental-care-what-you-need-to-know)
19:48:35	84343/84343	---M--	200	added ('OK')	image/jpeg	etag:%229c98d2d8da0268365179cd38739e800d%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652040588daf728f824e4072_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652040588daf728f824e4072_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/emergency-dental-care-what-you-need-to-know)
19:48:36	68167/68167	---M--	200	added ('OK')	image/jpeg	etag:%22717038428363d9446b471646018588e8%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520377c7a330159144b4c6c_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520377c7a330159144b4c6c_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill)
19:48:36	99418/99418	---M--	200	added ('OK')	image/jpeg	etag:%22633c9050710cb63cb3d488c76e1f59cc%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203804c31d18341a6f3e81_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203804c31d18341a6f3e81_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill)
19:48:36	72378/72378	---M--	200	added ('OK')	image/jpeg	etag:%2258bc919377869b20c56f03f6a6fb4f99%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520388792f9ba32696cca6a_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520388792f9ba32696cca6a_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill)
19:48:36	118820/118820	---M--	200	added ('OK')	image/jpeg	etag:%22f428fb342b3237e38554e9bc6d505344%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520394aa9a687744413822c_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520394aa9a687744413822c_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill)
19:48:36	88906/88906	---M--	200	added ('OK')	image/jpeg	etag:%22139a2474c040209a4a4590e760722088%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203a17306afbf32951e8fe_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203a17306afbf32951e8fe_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill)
19:48:37	72596/72596	---M--	200	added ('OK')	image/jpeg	etag:%22b60070591ac8815bc081ad7894cde8df%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203acd2732ffdfe08b9bce_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65203acd2732ffdfe08b9bce_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/transparent-pricing-what-to-expect-from-your-dental-bill)
19:48:37	269216/269216	---M--	200	added ('OK')	image/jpeg	etag:%22520322bf821c20b691ccd43301e81e61%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652033a48d3d382c93478b91_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652033a48d3d382c93478b91_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-path-to-pearly-whites-how-to-choose-your-teeth-whitening-treatment)
19:48:37	108487/108487	---M--	200	added ('OK')	image/jpeg	etag:%22d316c22fab53feec80346cad73e09913%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520340ae751432883304761_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520340ae751432883304761_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-path-to-pearly-whites-how-to-choose-your-teeth-whitening-treatment)
19:48:37	76985/76985	---M--	200	added ('OK')	image/jpeg	etag:%225e8b87b712cbde0831bedc3975f16b77%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520346dce79d9ced0c84cc0_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520346dce79d9ced0c84cc0_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-path-to-pearly-whites-how-to-choose-your-teeth-whitening-treatment)
19:48:38	94432/94432	---M--	200	added ('OK')	image/jpeg	etag:%2277c83412b45bfcdf0295c27843529371%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/652035d992f9ba32696ae5b7_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/652035d992f9ba32696ae5b7_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-path-to-pearly-whites-how-to-choose-your-teeth-whitening-treatment)
19:48:38	63220/63220	---M--	200	added ('OK')	image/jpeg	etag:%22397637bd691ae54e4eb0b178ce32098a%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520362413c0ebcf4c652868_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/6520362413c0ebcf4c652868_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/the-path-to-pearly-whites-how-to-choose-your-teeth-whitening-treatment)
19:48:38	60046/60046	---M--	200	added ('OK')	image/jpeg	etag:%22007d94a7b45ed24b195aa856ced38b5c%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202c3382114a41b5e62fa4_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202c3382114a41b5e62fa4_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/dental-membership-plans-the-solution-for-the-uninsured)
19:48:38	76178/76178	---M--	200	added ('OK')	image/jpeg	etag:%220065facb6e45833cec05d67633084c86%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202cf32732ffdfe0805543_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202cf32732ffdfe0805543_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/dental-membership-plans-the-solution-for-the-uninsured)
19:48:39	174389/174389	---M--	200	added ('OK')	image/jpeg	etag:%2233d6db7d83d236b7de27856bd56bb488%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202d58f65a3ac72cdd967f_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202d58f65a3ac72cdd967f_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/dental-membership-plans-the-solution-for-the-uninsured)
19:48:39	142629/142629	---M--	200	added ('OK')	image/jpeg	etag:%220ddf060e3a3ba3fa39d445621b53b2c0%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202dc4d0cc9085934554c0_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202dc4d0cc9085934554c0_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/dental-membership-plans-the-solution-for-the-uninsured)
19:48:39	96585/96585	---M--	200	added ('OK')	image/jpeg	etag:%2249979339b5222208ccbc34d60ba9f8be%22	https://cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202f68bf6c03e5f35c5a66_zen%20dental%20blog%20imagini.jpg	D:/Template/Dentist/Dentist/cdn.prod.website-files.com/6230bfc886c8148626c4406d/65202f68bf6c03e5f35c5a66_zen%20dental%20blog%20imagini.jpg	(from https://www.zen.dentist/blog/dental-membership-plans-the-solution-for-the-uninsured)
